city_id,edge_id,deep_pilot,status,m7_evidence_ready,m7_computed,cv2_clear_width_m,cv2_height_m,cv2_setback_m,cv2_damage_state,cv2_debris_present,cv2_official_closure,cv2_hazard_data_status,cv2_side_coverage,cv2_height_candidates,cv2_building_candidates
kyoto_arashiyama,kyoto-arashiyama:osm-way-000022727319:nodes-000243776548-001215761678,True,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,OFFICIAL_DIRECT_HEIGHT_CANDIDATE_NOT_FROZEN,PROXY_NOT_SETBACK,UNKNOWN_HAZARD_EXPOSURE_ONLY,UNKNOWN,NONE_BOUNDED_CHECK_PENDING,UNKNOWN,PACKAGE_COMPLETE_WITHIN_30M_BUFFER_REAL_WORLD_UNVERIFIED,11,12
kyoto_arashiyama,kyoto-arashiyama:osm-way-000022727319:nodes-001215761678-003255952277,True,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,OFFICIAL_DIRECT_HEIGHT_CANDIDATE_NOT_FROZEN,PROXY_NOT_SETBACK,UNKNOWN_HAZARD_EXPOSURE_ONLY,UNKNOWN,NONE_BOUNDED_CHECK_PENDING,UNKNOWN,PACKAGE_COMPLETE_WITHIN_30M_BUFFER_REAL_WORLD_UNVERIFIED,7,8
kyoto_arashiyama,kyoto-arashiyama:osm-way-000022727319:nodes-003255952277-003832838076,True,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,OFFICIAL_DIRECT_HEIGHT_CANDIDATE_NOT_FROZEN,PROXY_NOT_SETBACK,UNKNOWN_HAZARD_EXPOSURE_ONLY,UNKNOWN,NONE_BOUNDED_CHECK_PENDING,UNKNOWN,PACKAGE_COMPLETE_WITHIN_30M_BUFFER_REAL_WORLD_UNVERIFIED,11,12
kyoto_arashiyama,kyoto-arashiyama:osm-way-000022727319:nodes-003832838076-014102818766,True,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,OFFICIAL_DIRECT_HEIGHT_CANDIDATE_NOT_FROZEN,PROXY_NOT_SETBACK,UNKNOWN_HAZARD_EXPOSURE_ONLY,UNKNOWN,NONE_BOUNDED_CHECK_PENDING,UNKNOWN,PACKAGE_COMPLETE_WITHIN_30M_BUFFER_REAL_WORLD_UNVERIFIED,6,6
kyoto_arashiyama,kyoto-arashiyama:osm-way-000022727319:nodes-013805963837-014102818766,True,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,OFFICIAL_DIRECT_HEIGHT_CANDIDATE_NOT_FROZEN,PROXY_NOT_SETBACK,UNKNOWN_HAZARD_EXPOSURE_ONLY,UNKNOWN,NONE_BOUNDED_CHECK_PENDING,UNKNOWN,PACKAGE_COMPLETE_WITHIN_30M_BUFFER_REAL_WORLD_UNVERIFIED,7,7
kyoto_arashiyama,kyoto-arashiyama:osm-way-000028640677:nodes-000243776546-004280313263,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405498-003256137075,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405565-011738078383,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405565-011738078384,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405572-011738078382,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405572-011738078383,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405580-000605405585,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584105:nodes-000605405580-011738078381,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
